time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1997-11-03T02:29:51.820Z,29.078,85.383,33,5.5,mwc,,,,1.07,us,usp0008a01,2020-09-15T19:49:55.090Z,"31 km SSE of Saga, China",earthquake,,,,,reviewed,us,hrv
1997-10-30T02:02:52.060Z,29.552,89.698,33,5.3,mb,,,,0.86,us,usp00089sb,2014-11-07T01:03:46.946Z,"70 km N of Jiangzi, China",earthquake,,,,77,reviewed,us,us
1997-10-24T12:06:51.820Z,28.536,82.345,33,4.8,mb,,,,1.03,us,usp00089j1,2014-11-07T01:03:45.362Z,"34 km N of Besisahar, Nepal",earthquake,,,,23,reviewed,us,us
1997-09-18T07:37:10.010Z,28.872,88.148,33,4.6,mb,,,,0.87,us,usp00087p5,2014-11-07T01:03:29.688Z,"82 km WSW of Rikaze, China",earthquake,,,,1,reviewed,us,us
1997-07-29T18:00:18.760Z,31.554,76.817,33,4.7,mb,,,,0.82,us,usp00085hs,2014-11-07T01:03:11.868Z,"8 km WNW of Sundarnagar, India",earthquake,,,,18,reviewed,us,us
1997-07-29T09:43:35.800Z,32.831,73.68,10,4.8,mb,,,,1.43,us,usp00085hb,2014-11-07T01:03:11.824Z,"10 km SW of Sarai Alamgir, Pakistan",earthquake,,,,1,reviewed,us,us
1997-07-18T18:59:41.910Z,29.591,68.403,33,5,mb,,,,0.99,us,usp000850w,2014-11-07T01:03:09.174Z,"51 km E of Sibi, Pakistan",earthquake,,,,35,reviewed,us,us
1997-07-13T01:54:38.850Z,29.549,68.398,33,4.5,mb,,,,0.9,us,usp00084sq,2014-11-07T01:03:08.278Z,"50 km E of Sibi, Pakistan",earthquake,,,,16,reviewed,us,us
1997-07-05T06:22:53.530Z,28.803,86.862,33,4.8,mb,,,,1.52,us,usp00084d1,2014-11-07T01:03:05.496Z,"94 km N of Lobujya, Nepal",earthquake,,,,1,reviewed,us,us
1997-06-28T02:23:52.440Z,33.94,82.597,33,4.5,mb,,,,0.93,us,usp000842f,2014-11-07T01:03:00.798Z,"western Xizang",earthquake,,,,1,reviewed,us,us
1997-06-25T01:22:20.590Z,34.536,69.345,33,4.9,mb,,,,1.46,us,usp00083xw,2014-11-07T01:02:59.703Z,"15 km E of Kabul, Afghanistan",earthquake,,,,33,reviewed,us,us
1997-06-13T23:20:44.570Z,29.719,68.577,33,4.7,mb,,,,0.98,us,usp00083g4,2014-11-07T01:02:56.195Z,"48 km S of Duki, Pakistan",earthquake,,,,49,reviewed,us,us
1997-06-06T20:40:28.210Z,35.713,74.615,81.7,4.7,mb,,,,1.01,us,usp000837k,2014-11-07T01:02:54.054Z,"35 km SE of Gilgit, Pakistan",earthquake,,14.5,,3,reviewed,us,us
1997-05-31T19:20:18.650Z,34.893,73.683,33,5,mb,,,,0.98,us,usp000830r,2014-11-07T01:02:50.306Z,"61 km NNE of Muzaffar?b?d, Pakistan",earthquake,,,,3,reviewed,us,us
1997-05-27T01:27:18.120Z,34.108,77.66,33,4.7,mb,,,,1.37,us,usp00082vq,2014-11-07T01:02:49.555Z,"eastern Kashmir",earthquake,,,,2,reviewed,us,us
1997-05-21T22:51:28.730Z,23.083,80.041,36,5.8,mwc,,,,1,us,usp00082nd,2020-07-08T00:34:13.844Z,"1 km SSW of Barela, India",earthquake,,,,,reviewed,us,hrv
1997-05-18T13:10:21.970Z,29.915,68.36,33,4.7,mb,,,,1.35,us,usp00082fy,2014-11-07T01:02:47.885Z,"33 km SW of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-05-15T04:26:19.770Z,34.435,89.88,33,4.6,mb,,,,1.39,us,usp00082b0,2014-11-07T01:02:46.938Z,"Xizang-Qinghai border region",earthquake,,,,4,reviewed,us,us
1997-05-15T03:58:32.580Z,34.257,89.833,33,5,mb,,,,0.82,us,usp00082az,2014-11-07T01:02:46.928Z,"Xizang-Qinghai border region",earthquake,,,,43,reviewed,us,us
1997-05-02T20:09:28.810Z,29.434,80.426,33,4.6,mb,,,,0.61,us,usp00081n5,2014-11-07T01:02:43.130Z,"21 km NW of Dadeldhur?, Nepal",earthquake,,,,3,reviewed,us,us
1997-04-14T01:33:37.630Z,34.226,89.643,33,4.6,mb,,,,0.97,us,usp00080h6,2014-11-07T01:02:34.047Z,"Xizang-Qinghai border region",earthquake,,,,5,reviewed,us,us
1997-04-05T17:31:51.200Z,30.093,86.059,33,4.5,mb,,,,1.12,us,usp0008009,2014-11-07T01:02:30.491Z,"117 km NE of Saga, China",earthquake,,,,8,reviewed,us,us
1997-04-04T02:42:00.910Z,30.565,69.438,33,4.7,mb,,,,0.85,us,usp0007zxc,2014-11-07T01:02:29.800Z,"74 km N of Barkhan, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-27T17:48:41.790Z,35.353,78.253,33,4.6,mb,,,,0.96,us,usp0007zjq,2014-11-07T01:02:23.349Z,"141 km ENE of Thang, India",earthquake,,,,19,reviewed,us,us
1997-03-24T21:28:06.090Z,27.887,84.987,33,4.5,mb,,,,1.2,us,usp0007zcb,2014-11-07T01:02:22.445Z,"36 km NW of Kirtipur, Nepal",earthquake,,,,6,reviewed,us,us
1997-03-24T14:35:53.370Z,35.38,78.3,33,4.6,mb,,,,1.04,us,usp0007zc0,2014-11-07T01:02:22.418Z,"Kashmir-Xinjiang border region",earthquake,,,,13,reviewed,us,us
1997-03-21T21:04:48.690Z,32.932,84.612,33,5.4,mwc,,,,1.03,us,usp0007z7q,2016-11-09T22:07:49.566Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
1997-03-19T19:57:11.910Z,34.872,71.62,50,4.9,mb,,,,0.79,us,usp0007z3t,2020-09-15T19:25:26.288Z,"29 km SE of ?sm?r, Afghanistan",earthquake,,,,48,reviewed,us,us
1997-03-05T15:13:17.110Z,30.747,90.273,33,4.7,mb,,,,0.99,us,usp0007yb0,2014-11-07T01:02:17.825Z,"97 km NNW of Dêqên, China",earthquake,,,,18,reviewed,us,us
1997-03-04T20:39:44.510Z,34.784,86.563,33,4.5,mb,,,,1.09,us,usp0007y98,2014-11-07T01:02:17.110Z,"western Xizang",earthquake,,,,6,reviewed,us,us
1997-03-04T13:03:47.860Z,29.422,68.79,33,5.7,mwc,,,,1.07,us,usp0007y8u,2020-09-15T19:23:49.460Z,"55 km NW of Dera Bugti, Pakistan",earthquake,,,,,reviewed,us,hrv
1997-03-04T02:49:35.070Z,29.658,68.379,33,4.5,mb,,,,1.02,us,usp0007y82,2014-11-07T01:02:16.763Z,"50 km ENE of Sibi, Pakistan",earthquake,,,,12,reviewed,us,us
1997-03-03T09:29:39.970Z,27.244,86.082,44.8,4.7,mb,,,,1.06,us,usp0007y6j,2014-11-07T01:02:16.317Z,"59 km NNE of Janakpur, Nepal",earthquake,,,,11,reviewed,us,us
1997-03-03T06:38:40.730Z,33.591,71.511,48.1,4.5,mb,,,,0.86,us,usp0007y67,2014-11-07T01:02:16.218Z,"5 km E of Kohat, Pakistan",earthquake,,,,4,reviewed,us,us
1997-03-03T02:31:31.160Z,29.602,68.832,33,4.5,mb,,,,1.4,us,usp0007y5v,2014-11-07T01:02:16.156Z,"52 km SW of Kohlu, Pakistan",earthquake,,,,3,reviewed,us,us
1997-03-03T02:28:33.270Z,29.578,68.511,33,4.7,mb,,,,1.19,us,usp0007y5u,2014-11-07T01:02:16.122Z,"61 km E of Sibi, Pakistan",earthquake,,,,37,reviewed,us,us
1997-03-01T00:42:07.950Z,29.54,68.354,33,4.8,mb,,,,1.11,us,usp0007y1e,2014-11-07T01:02:13.187Z,"46 km E of Sibi, Pakistan",earthquake,,,,42,reviewed,us,us
1997-02-28T03:17:35.780Z,29.557,68.568,33,4.7,mb,,,,1.05,us,usp0007xz1,2014-11-07T01:02:12.015Z,"66 km S of Duki, Pakistan",earthquake,,,,37,reviewed,us,us
1997-02-28T01:04:10.630Z,29.674,68.565,33,4.5,mb,,,,1.12,us,usp0007xyf,2014-11-07T01:02:11.978Z,"53 km S of Duki, Pakistan",earthquake,,,,17,reviewed,us,us
1997-02-28T00:58:28.680Z,29.815,68.375,33,4.5,mb,,,,1.2,us,usp0007xyd,2014-11-07T01:02:11.976Z,"42 km SSW of Duki, Pakistan",earthquake,,,,2,reviewed,us,us
1997-02-27T22:41:58.730Z,29.527,68.294,33,4.7,mb,,,,0.83,us,usp0007xxs,2014-11-07T01:02:11.918Z,"40 km E of Sibi, Pakistan",earthquake,,,,37,reviewed,us,us
1997-02-27T22:39:49.700Z,29.561,68.546,33,4.7,mb,,,,1.23,us,usp0007xxr,2014-11-07T01:02:11.914Z,"64 km E of Sibi, Pakistan",earthquake,,,,14,reviewed,us,us
1997-02-27T21:19:49.210Z,29.747,68.375,33,4.6,mb,,,,0.7,us,usp0007xx4,2014-11-07T01:02:11.843Z,"48 km SSW of Duki, Pakistan",earthquake,,,,5,reviewed,us,us
1997-02-27T21:17:25.690Z,29.767,68.322,33,5.1,mb,,,,0.67,us,usp0007xx3,2014-11-07T01:02:11.838Z,"49 km SSW of Duki, Pakistan",earthquake,,,,38,reviewed,us,us
1997-01-31T20:02:16.640Z,27.946,85.127,22.2,5.2,mb,,,,1.02,us,usp0007wkg,2014-11-07T01:02:01.299Z,"33 km NW of Kathmandu, Nepal",earthquake,,,,71,reviewed,us,us
1997-01-28T22:37:48.950Z,35.051,87.454,33,4.7,mb,,,,1.13,us,usp0007wft,2014-11-07T01:02:00.820Z,"western Xizang",earthquake,,,,6,reviewed,us,us
1997-01-20T03:31:07.440Z,34.528,85.664,33,4.7,mb,,,,1.28,us,usp0007w3t,2014-11-07T01:01:58.889Z,"western Xizang",earthquake,,,,15,reviewed,us,us
1997-01-16T01:27:50.200Z,31.518,85.05,33,4.5,mb,,,,1.18,us,usp0007vx5,2014-11-07T01:01:58.091Z,"243 km N of Saga, China",earthquake,,,,17,reviewed,us,us
1997-01-05T08:47:25.400Z,29.845,80.532,33,5.6,mwc,,,,0.9,us,usp0007vgp,2020-09-15T19:18:56.261Z,"1 km E of Dh?rchula, India",earthquake,,,,,reviewed,us,hrv
1996-12-30T11:08:18.920Z,27.435,86.638,33,5,mb,,,,1.08,us,usp0007v6h,2014-11-07T01:01:50.882Z,"41 km S of Namche Bazar, Nepal",earthquake,,,,56,reviewed,us,us
1996-12-22T20:45:56.110Z,31.249,70.184,33,4.8,mb,,,,1.1,us,usp0007uus,2014-11-07T01:01:48.878Z,"70 km E of Zhob, Pakistan",earthquake,,,,31,reviewed,us,us
1996-11-23T23:21:15.310Z,35.081,77.52,33,4.6,mb,,,,1.44,us,usp0007tfd,2014-11-07T01:01:37.684Z,"68 km ENE of Thang, India",earthquake,,,,3,reviewed,us,us
1996-11-21T13:37:51.010Z,35.272,78.089,33,4.8,mb,,,,1.13,us,usp0007tbm,2014-11-07T01:01:37.255Z,"124 km ENE of Thang, India",earthquake,,,,20,reviewed,us,us
1996-11-19T20:39:37.740Z,35.319,77.883,33,4.6,mb,,,,1.38,us,usp0007t8h,2014-11-07T01:01:36.797Z,"108 km ENE of Thang, India",earthquake,,,,6,reviewed,us,us
1996-11-19T16:33:48.820Z,34.2,87.661,33,4.7,mb,,,,1.15,us,usp0007t89,2014-11-07T01:01:36.777Z,"western Xizang",earthquake,,,,7,reviewed,us,us
1996-11-19T16:19:10.200Z,35.229,77.848,33,5,mb,,,,1.04,us,usp0007t87,2014-11-07T01:01:36.766Z,"101 km ENE of Thang, India",earthquake,,,,36,reviewed,us,us
1996-11-19T13:19:44.000Z,35.342,77.63,33,4.8,mb,,,,1.06,us,usp0007t7w,2014-11-07T01:01:36.737Z,"89 km ENE of Thang, India",earthquake,,,,21,reviewed,us,us
1996-11-19T10:44:46.060Z,35.345,78.133,33,6.9,mwc,,,,1.12,us,usp0007t7m,2020-09-15T19:13:41.502Z,"130 km ENE of Thang, India",earthquake,,,,,reviewed,us,hrv
1996-11-12T04:20:58.770Z,29.919,77.172,53.7,4.5,mb,,,,0.79,us,usp0007svu,2020-09-15T19:11:54.864Z,"11 km ENE of Indri, India",earthquake,,9.6,,3,reviewed,us,us
1996-11-08T00:54:13.290Z,29.345,81.637,33,5,mb,,,,1.4,us,usp0007snm,2014-11-07T01:01:33.631Z,"53 km W of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
1996-11-04T20:43:55.170Z,29.244,81.775,76.7,4.6,mb,,,,1.19,us,usp0007ses,2014-11-07T01:01:32.508Z,"39 km W of Jumla, Nepal",earthquake,,20.8,,7,reviewed,us,us
1996-10-11T00:05:08.220Z,33.55,76.299,33,4.6,mb,,,,0.94,us,usp0007r8q,2014-11-07T01:01:22.000Z,"55 km W of Padam, India",earthquake,,,,1,reviewed,us,us
1996-10-03T01:29:03.110Z,28.209,87.489,33,4.5,mb,,,,1.31,us,usp0007qvu,2014-11-07T01:01:19.046Z,"72 km ENE of Lobujya, Nepal",earthquake,,,,2,reviewed,us,us
1996-10-01T16:14:32.690Z,32.355,70.538,33,4.7,mb,,,,0.88,us,usp0007qtm,2014-11-07T01:01:17.732Z,"21 km NE of Tank, Pakistan",earthquake,,,,21,reviewed,us,us
1996-09-27T04:24:15.700Z,32.161,70.015,46.9,4.7,mb,,,,0.79,us,usp0007qj0,2014-11-07T01:01:13.544Z,"35 km W of Tank, Pakistan",earthquake,,,,1,reviewed,us,us
1996-09-25T17:41:17.240Z,27.433,88.552,33,5,mb,,,,1.12,us,usp0007qfr,2014-11-07T01:01:13.241Z,"8 km SSE of Mangan, India",earthquake,,,,22,reviewed,us,us
1996-09-25T07:12:23.060Z,30.44,78.584,33,4.6,mb,,,,1.2,us,usp0007qep,2014-11-07T01:01:13.140Z,"11 km ENE of Tehri, India",earthquake,,,,4,reviewed,us,us
1996-09-24T03:28:01.860Z,23.342,88.586,36.4,4.6,mb,,,,1.54,us,usp0007qd8,2020-09-15T19:03:06.231Z,"5 km W of Bagul?, India",earthquake,,,,3,reviewed,us,us
1996-09-14T02:12:07.230Z,30.748,78.307,33,4.8,mb,,,,0.9,us,usp0007pxa,2014-11-07T01:01:10.299Z,"11 km SE of Barkot, India",earthquake,,,,2,reviewed,us,us
1996-09-14T00:22:57.200Z,32.834,76.371,33,4.6,mb,,,,1.11,us,usp0007px7,2014-11-07T01:01:10.290Z,"38 km NE of Chamba, India",earthquake,,,,5,reviewed,us,us
1996-09-13T03:41:08.660Z,27.033,88.234,33,4.5,mb,,,,0.84,us,usp0007pwa,2014-11-07T01:01:10.167Z,"3 km W of D?rjiling, India",earthquake,,,,3,reviewed,us,us
1996-08-29T08:38:25.150Z,30.089,88.18,33,4.7,mb,,,,0.88,us,usp0007p6m,2014-11-07T01:01:02.219Z,"115 km NW of Rikaze, China",earthquake,,,,7,reviewed,us,us
1996-08-25T21:46:08.620Z,30.139,87.736,33,4.5,mb,,,,1.2,us,usp0007p24,2014-11-07T01:01:01.602Z,"148 km NW of Rikaze, China",earthquake,,,,3,reviewed,us,us
1996-08-08T14:58:21.610Z,33.981,72.876,33,4.8,mb,,,,1,us,usp0007n8y,2014-11-07T01:00:56.952Z,"5 km WSW of Haripur, Pakistan",earthquake,,,,42,reviewed,us,us
1996-07-31T08:02:52.700Z,30.111,88.143,33,5.1,mb,,,,0.8,us,usp0007mwy,2014-11-07T01:00:51.356Z,"119 km NW of Rikaze, China",earthquake,,,,70,reviewed,us,us
1996-07-31T08:00:27.580Z,30.174,88.178,33,5.5,mwc,,,,1.1,us,usp0007mwx,2020-09-15T18:54:22.357Z,"123 km NW of Rikaze, China",earthquake,,,,,reviewed,us,hrv
1996-07-27T08:16:46.880Z,18.208,87.433,33,4.7,mb,,,,1.2,us,usp0007mp1,2014-11-07T01:00:50.557Z,"233 km SE of Kon?rka, India",earthquake,,,,18,reviewed,us,us
1996-07-24T03:24:32.310Z,31.104,68.58,10,4.8,ms,,,,1,us,usp0007mhb,2014-11-07T01:00:50.065Z,"81 km N of Loralai, Pakistan",earthquake,,,,14,reviewed,us,us
1996-07-22T15:54:07.110Z,30.017,88.02,33,4.5,mb,,,,0.8,us,usp0007mea,2014-11-07T01:00:49.370Z,"119 km NW of Rikaze, China",earthquake,,,,30,reviewed,us,us
1996-07-18T10:25:02.420Z,30.093,88.173,33,4.6,mb,,,,0.7,us,usp0007m73,2014-11-07T01:00:48.390Z,"116 km NW of Rikaze, China",earthquake,,,,30,reviewed,us,us
1996-07-17T06:56:06.950Z,31.391,78.551,33,4.6,mb,,,,1.4,us,usp0007m5d,2014-11-07T01:00:48.177Z,"72 km NNE of Barkot, India",earthquake,,,,6,reviewed,us,us
1996-07-08T00:18:36.200Z,30.05,88.155,33,4.5,mb,,,,1,us,usp0007kua,2014-11-07T01:00:46.899Z,"113 km NW of Rikaze, China",earthquake,,,,27,reviewed,us,us
1996-07-04T18:11:04.670Z,30.009,88.077,33,4.9,mb,,,,1,us,usp0007kqg,2014-11-07T01:00:45.959Z,"114 km NW of Rikaze, China",earthquake,,,,33,reviewed,us,us
1996-07-03T10:10:33.860Z,29.923,88.187,33,5,mwc,,,,0.9,us,usp0007knp,2016-11-09T22:54:16.957Z,"100 km NW of Rikaze, China",earthquake,,,,,reviewed,us,hrv
1996-07-03T06:44:45.550Z,30.147,88.189,33,5.7,mwb,,,,1,us,usp0007kna,2020-09-15T18:51:57.018Z,"120 km NW of Rikaze, China",earthquake,,,,,reviewed,us,us
1996-06-21T00:32:52.470Z,28.612,68.999,33,5.1,mwc,,,,1,us,usp0007k1v,2016-11-09T22:48:55.993Z,"36 km N of Tangwani, Pakistan",earthquake,,,,,reviewed,us,hrv
1996-05-17T17:04:39.810Z,30.058,88.143,33,4.6,mb,,,,0.8,us,usp0007hgw,2014-11-07T01:00:27.777Z,"114 km NW of Rikaze, China",earthquake,,,,35,reviewed,us,us
1996-05-11T03:58:50.290Z,29.984,88.077,33,4.8,mb,,,,1,us,usp0007h7t,2014-11-07T01:00:26.573Z,"112 km NW of Rikaze, China",earthquake,,,,56,reviewed,us,us
1996-05-10T09:07:01.870Z,30.001,88.069,33,4.8,mb,,,,0.8,us,usp0007h6s,2014-11-07T01:00:26.444Z,"114 km NW of Rikaze, China",earthquake,,,,42,reviewed,us,us
1996-05-10T04:26:49.620Z,30.01,88.072,33,4.5,mb,,,,0.9,us,usp0007h6d,2014-11-07T01:00:26.391Z,"115 km NW of Rikaze, China",earthquake,,,,28,reviewed,us,us
1996-04-26T16:30:58.490Z,27.825,87.821,33,5,mb,,,,0.9,us,usp0007gmx,2014-11-07T01:00:19.278Z,"73 km NW of Gyalshing, India",earthquake,,,,35,reviewed,us,us
1996-04-01T08:08:02.640Z,31.496,73.461,43.3,5.2,mwc,,,,1,us,usp0007fkx,2020-09-15T18:43:14.549Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
1996-03-26T08:30:25.270Z,30.651,79.102,47.4,4.8,mb,,,,0.8,us,usp0007fab,2014-11-07T01:00:08.599Z,"40 km NW of P?palkoti, India",earthquake,,,,46,reviewed,us,us
1996-03-25T06:31:21.300Z,33.135,73.374,18.7,4.6,mb,,,,1,us,usp0007f8w,2014-11-07T01:00:08.448Z,"14 km SSE of Gujar Khan, Pakistan",earthquake,,10.1,,40,reviewed,us,us
1996-03-12T21:20:15.270Z,30.014,88.151,11.9,4.9,mb,,,,0.8,us,usp0007enp,2014-11-07T01:00:05.726Z,"110 km NW of Rikaze, China",earthquake,,,,38,reviewed,us,us
1996-03-05T14:47:52.030Z,35.685,78.497,33,5.3,mb,,,,1,us,usp0007ec8,2014-11-07T01:00:03.936Z,"176 km ENE of Thang, India",earthquake,,,,79,reviewed,us,us
1996-02-28T10:20:08.130Z,35.641,78.53,33,4.8,mb,,,,1,us,usp0007e3b,2014-11-07T00:59:59.443Z,"176 km ENE of Thang, India",earthquake,,,,54,reviewed,us,us
1996-02-20T02:55:48.670Z,33.972,72.722,17.9,4.8,mb,,,,1.2,us,usp0007dh6,2014-11-07T00:59:56.475Z,"14 km SE of Topi, Pakistan",earthquake,,,,63,reviewed,us,us
1996-01-30T17:53:29.600Z,35.604,77.533,76.8,4.5,mb,,,,0.9,us,usp0007c0e,2014-11-07T00:59:44.759Z,"100 km NE of Thang, India",earthquake,,17.3,,18,reviewed,us,us
1996-01-23T07:06:54.900Z,31.886,73.042,33,4.5,mb,,,,1,us,usp0007bjx,2020-09-15T18:33:36.320Z,"18 km NE of Chenab Nagar, Pakistan",earthquake,,,,1,reviewed,us,us
1996-01-03T16:04:31.840Z,25.468,89.252,33,4.7,mb,,,,0.8,us,usp0007a8z,2014-11-07T00:59:36.338Z,"30 km SE of Badarganj, Bangladesh",earthquake,,,,1,reviewed,us,us
1995-12-09T10:04:44.100Z,15.445,88.431,10,4.8,mb,,,,1,us,usp00078nv,2014-11-07T00:59:24.445Z,"Bay of Bengal",earthquake,,,,40,reviewed,us,us
1995-11-28T05:51:02.110Z,35.025,72.023,48.9,4.9,mb,,,,0.9,us,usp00077p2,2014-11-07T00:59:14.447Z,"5 km WNW of Kakad Wari Dir Upper, Pakistan",earthquake,,,,2,reviewed,us,us
1995-11-27T21:44:02.090Z,30.693,79.232,37.5,4.6,mb,,,,0.9,us,usp00077nd,2014-11-07T00:59:14.394Z,"35 km NNW of P?palkoti, India",earthquake,,8,,32,reviewed,us,us
1995-11-26T04:37:44.890Z,31.106,86.724,33,4.5,ms,,,,1.2,us,usp00077hn,2014-11-07T00:59:13.992Z,"244 km NE of Saga, China",earthquake,,,,2,reviewed,us,us
1995-11-25T20:49:17.380Z,31.105,86.8,33,4.7,mb,,,,1.1,us,usp00077gx,2014-11-07T00:59:13.905Z,"248 km NE of Saga, China",earthquake,,,,55,reviewed,us,us
1995-10-21T19:39:39.830Z,31.432,78.963,33,4.9,mb,,,,0.5,us,usp00075hk,2014-11-07T00:58:59.941Z,"92 km NNE of Uttark?shi, India",earthquake,,,,1,reviewed,us,us
1995-10-05T17:40:16.770Z,30.163,88.233,57.8,4.8,mb,,,,1.3,us,usp00074js,2014-11-07T00:58:54.045Z,"119 km NNW of Rikaze, China",earthquake,,5.4,,53,reviewed,us,us
1995-10-04T16:35:50.310Z,35.549,77.601,16.3,4.6,mb,,,,1.1,us,usp00074gn,2014-11-07T00:58:53.763Z,"100 km NE of Thang, India",earthquake,,,,44,reviewed,us,us
1995-08-03T03:05:44.440Z,29.968,81.538,26.5,4.7,ms,,,,1.3,us,usp00071cq,2014-11-07T00:58:28.503Z,"50 km SE of Burang, China",earthquake,,,,1,reviewed,us,us
1995-07-30T07:04:02.530Z,30.266,88.229,45,4.8,mb,,,,1.1,us,usp000715c,2014-11-07T00:58:24.167Z,"129 km NNW of Rikaze, China",earthquake,,6.5,,55,reviewed,us,us
1995-07-20T00:19:25.310Z,29.848,69.52,19.9,4.7,mb,,,,1.3,us,usp00070se,2014-11-07T00:58:22.247Z,"5 km S of Barkhan, Pakistan",earthquake,,,,44,reviewed,us,us
1995-07-16T23:36:50.580Z,29.972,69.568,30.4,4.7,mb,,,,1.4,us,usp00070p0,2014-11-07T00:58:21.662Z,"9 km NNE of Barkhan, Pakistan",earthquake,,,,52,reviewed,us,us
1995-07-11T23:45:44.070Z,29.704,69.625,23.1,4.6,mb,,,,1.3,us,usp00070ga,2014-11-07T00:58:20.285Z,"23 km SSE of Barkhan, Pakistan",earthquake,,,,41,reviewed,us,us
1995-06-28T21:46:52.200Z,31.128,86.834,33,4.5,mb,,,,1.1,us,usp0006zv0,2014-11-07T00:58:12.395Z,"252 km NE of Saga, China",earthquake,,,,40,reviewed,us,us
1995-06-21T18:35:41.230Z,21.78,85.327,33,4.7,mb,,,,1,us,usp0006zgy,2020-09-15T18:03:06.990Z,"33 km S of Kiri Buru, India",earthquake,,,,24,reviewed,us,us
1995-06-17T10:06:06.230Z,34.203,76.209,39.6,4.6,mb,,,,1.1,us,usp0006z8y,2014-11-07T00:58:09.581Z,"40 km S of Kargil, India",earthquake,,8.2,,40,reviewed,us,us
1995-06-11T22:03:50.350Z,32.543,69.493,33,4.5,mb,,,,1,us,usp0006yyd,2014-11-07T00:58:08.145Z,"Afghanistan-Pakistan border region",earthquake,,,,23,reviewed,us,us
1995-06-11T21:55:48.500Z,32.624,69.68,27.6,5.7,mw,,,,1,us,usp0006yyc,2020-09-15T18:02:31.689Z,"37 km NNE of Wana, Pakistan",earthquake,,,,,reviewed,us,hrv
1995-05-24T13:46:45.280Z,16.517,79.679,33,4.6,mb,,,,1.2,us,usp0006xyg,2020-09-15T18:00:19.138Z,"26 km E of M?cherla, India",earthquake,,,,3,reviewed,us,us
1995-04-26T19:19:31.940Z,35.478,73.145,33,4.5,mb,,,,1,us,usp0006wdh,2014-11-07T00:57:46.488Z,"81 km E of Thal, Pakistan",earthquake,,,,5,reviewed,us,us
1995-04-24T04:29:01.470Z,29.889,88.253,33,4.6,mb,,,,1.1,us,usp0006w8w,2014-11-07T00:57:45.715Z,"western Xizang",earthquake,,,,30,reviewed,us,us
1995-04-17T17:34:34.290Z,29.694,81.448,22.6,4.7,mb,,,,1,us,usp0006vu0,2014-11-07T00:57:43.126Z,"68 km NE of Dipayal, Nepal",earthquake,,,,9,reviewed,us,us
1995-04-17T01:32:45.040Z,29.691,81.52,18.8,4.8,mb,,,,1.1,us,usp0006vss,2014-11-07T00:57:42.918Z,"73 km NE of Dipayal, Nepal",earthquake,,,,29,reviewed,us,us
1995-04-10T19:25:47.000Z,35.556,69.492,101.7,4.6,mb,,,,1.2,us,usp0006vfk,2014-11-07T00:57:41.126Z,"27 km N of B?z?rak, Afghanistan",earthquake,,,,55,reviewed,us,us
1995-04-04T15:29:52.620Z,28.148,71.604,20.7,4.8,mb,,,,0.8,us,usp0006v51,2020-09-15T17:49:41.523Z,"108 km ESE of Khanpur, Pakistan",earthquake,,,,37,reviewed,us,us
1995-03-29T19:11:20.520Z,28.772,84.203,33,4.7,mb,,,,0.9,us,usp0006uwx,2014-11-07T00:57:34.318Z,"60 km NNE of Pokhara, Nepal",earthquake,,,,6,reviewed,us,us
1995-03-27T07:52:10.600Z,21.671,84.565,10,4.6,mb,,,,0.9,us,usp0006utd,2020-09-15T17:49:06.788Z,"22 km NW of Deogarh, India",earthquake,,,,15,reviewed,us,us
1995-03-24T11:52:32.950Z,32.564,75.998,33,4.9,mb,,,,0.8,us,usp0006unn,2014-11-07T00:57:33.104Z,"4 km ENE of Dalhousie, India",earthquake,,,,49,reviewed,us,us
1995-03-24T08:12:39.960Z,28.859,87.767,33,4.5,mb,,,,1.3,us,usp0006und,2014-11-07T00:57:33.088Z,"117 km WSW of Rikaze, China",earthquake,,,,7,reviewed,us,us
1995-03-21T10:03:25.020Z,30.68,90.249,33,4.7,mb,,,,0.7,us,usp0006uh0,2014-11-07T00:57:32.632Z,"91 km NNW of Dêqên, China",earthquake,,,,29,reviewed,us,us
1995-03-13T03:09:42.550Z,17.524,74.123,54.8,4.5,mb,,,,1.2,us,usp0006u4d,2020-09-15T17:46:52.751Z,"11 km SW of Rahimatpur, India",earthquake,,15.5,,13,reviewed,us,us
1995-03-12T08:22:54.690Z,17.644,73.772,10,4.7,mb,,,,0.9,us,usp0006u36,2020-09-15T17:46:28.972Z,"23 km W of Satara, India",earthquake,,,,26,reviewed,us,us
1995-01-17T22:15:49.560Z,34.656,70.765,27.4,4.6,mb,,,,1.2,us,usp0006rh5,2014-11-07T00:57:09.303Z,"38 km NE of Jal?l?b?d, Afghanistan",earthquake,,,,18,reviewed,us,us
1995-01-01T19:56:13.620Z,27.773,87.587,61.1,4.9,mb,,,,0.6,us,usp0006qr3,2014-11-07T00:57:03.912Z,"57 km NE of Kh??db?ri??, Nepal",earthquake,,17.3,,3,reviewed,us,us
